tweet-sno-1200	Q0	vclaim-sno-lady-gaga-oreo	1	44.786269573634435	SimBa
tweet-sno-1200	Q0	vclaim-sno-black-raspberry-chocolate-chip-oreos	1	41.29358734590461	SimBa
tweet-sno-1200	Q0	vclaim-sno-oreos-fake-tweet	1	39.36704114511254	SimBa
tweet-sno-1200	Q0	vclaim-sno-red-velvet-oreos	1	39.317528574689526	SimBa
tweet-sno-1200	Q0	vclaim-sno-basic-instinct	1	39.246216578895364	SimBa
tweet-sno-1201	Q0	vclaim-sno-biden-executive-order-dictator	1	55.876319326760886	SimBa
tweet-sno-1201	Q0	vclaim-sno-biden-signing-blank-papers	1	48.12116618716828	SimBa
tweet-sno-1201	Q0	vclaim-sno-mitch-mcconnell-one-of-my-proudest-moments	1	46.718490068202335	SimBa
tweet-sno-1201	Q0	vclaim-sno-biden-violate-mask-mandate	1	46.149296313456354	SimBa
tweet-sno-1201	Q0	vclaim-sno-trump-executive-order-biden	1	44.56697549764225	SimBa
tweet-sno-1202	Q0	vclaim-sno-biden-executive-order-dictator	1	52.643297045747445	SimBa
tweet-sno-1202	Q0	vclaim-sno-jimmy-carter-functioning-democracy	1	42.08483641308833	SimBa
tweet-sno-1202	Q0	vclaim-sno-biden-pandemic-statement	1	41.84966764216055	SimBa
tweet-sno-1202	Q0	vclaim-sno-biden-signing-blank-papers	1	40.318350529443514	SimBa
tweet-sno-1202	Q0	vclaim-sno-fake-aoc-purge-tweet	1	39.76630495313138	SimBa
tweet-sno-1203	Q0	vclaim-sno-farmers-protest-india-flag	1	51.09344453216579	SimBa
tweet-sno-1203	Q0	vclaim-sno-indian-flag-capitol-riots	1	44.27995734745364	SimBa
tweet-sno-1203	Q0	vclaim-sno-capture-the-flag	1	42.06658419651862	SimBa
tweet-sno-1203	Q0	vclaim-sno-fathers-day-protest-photo	1	41.40870411622134	SimBa
tweet-sno-1203	Q0	vclaim-sno-welcome-to-calexico	1	41.35719477507119	SimBa
tweet-sno-1204	Q0	vclaim-sno-biden-bans-china-virus	1	61.93937364290065	SimBa
tweet-sno-1204	Q0	vclaim-sno-power-grid-executive-order	1	48.44338905081297	SimBa
tweet-sno-1204	Q0	vclaim-sno-biden-abortion-exec-order	1	46.432135589306014	SimBa
tweet-sno-1204	Q0	vclaim-sno-trump-ban-travel-china-pandemic	1	45.621584555950086	SimBa
tweet-sno-1204	Q0	vclaim-sno-trump-executive-order-biden	1	43.92520711991063	SimBa
tweet-sno-1205	Q0	vclaim-sno-trump-office-former-president	1	50.065249963073406	SimBa
tweet-sno-1205	Q0	vclaim-sno-trump-twitter-john-barron-1946	1	45.31868907777367	SimBa
tweet-sno-1205	Q0	vclaim-sno-sag-letter-president-trump	1	44.07499354555165	SimBa
tweet-sno-1205	Q0	vclaim-sno-donald-trump-goya-beans	1	43.32692656519885	SimBa
tweet-sno-1205	Q0	vclaim-sno-trump-faith-based-initiative	1	43.09528396394983	SimBa
tweet-sno-1206	Q0	vclaim-sno-trump-office-former-president	1	57.336821058266764	SimBa
tweet-sno-1206	Q0	vclaim-sno-trump-twitter-john-barron-1946	1	49.22337785400068	SimBa
tweet-sno-1206	Q0	vclaim-sno-trump-faith-based-initiative	1	48.70884216804155	SimBa
tweet-sno-1206	Q0	vclaim-sno-donald-trump-remain-apprentice-inauguration	1	45.05338989018899	SimBa
tweet-sno-1206	Q0	vclaim-sno-trump-term-bio	1	44.35801158280223	SimBa
tweet-sno-1207	Q0	vclaim-sno-cocaine-smuggled-in-bananas	1	50.270378112649894	SimBa
tweet-sno-1207	Q0	vclaim-sno-seattle-crochet-cocaine	1	44.17223202987874	SimBa
tweet-sno-1207	Q0	vclaim-sno-mexico-seizes-us-cocaine	1	40.50547635322046	SimBa
tweet-sno-1207	Q0	vclaim-sno-cocaine-mitch	1	40.219948341890515	SimBa
tweet-sno-1207	Q0	vclaim-sno-capri-cocaine	1	39.21933085252301	SimBa
tweet-sno-1208	Q0	vclaim-sno-national-guard-parking-garage	1	47.23444093471901	SimBa
